tipo_morte;hora;bairro_ocorrencia;logradouro;genero;etnia;idade;profissao;escolaridade;instrumento_utilizado;faixa;turno
HOMICIDIO;01:45;ALECRIM;R MACHADO DE ASSIS EM FRENTE A SUA RESIDENCIA;MASCULINO;PARDA;16;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADOLESCENTE;MADRUGADA
HOMICIDIO;13:38;ALECRIM;NA COMUNIDADE GUARITA;MASCULINO;PARDA;35;DESEMPREGADO;NI;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;23:09;ALECRIM;R CEL JOSE DOMINGUES Nº 84 A;MASCULINO;PARDA;23;NI;NI;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;00:11;ALECRIM;R DOS CAICOS Nº 1347;MASCULINO;NEGRA;46;NI;NI;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;19:18;ALECRIM;R MACHADO DE ASSIS;MASCULINO;NEGRA;43;NI;NI;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;01:27;AREIA PRETA;R TUIUTI , EM FRENTE AO Nº 256;MASCULINO;PARDA;29;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;02:30;AREIA PRETA;PRAIA DE AREIA PRETA ;FEMININO;PARDA;13;ESTUDANTE C;ENSINO MEDIO COMPLETO;ASFIXIA MECANICA PROVOCADA;ADOLESCENTE;MADRUGADA
HOMICIDIO;16:48;AREIA PRETA;R VEREADOR JOAO SOARES DE ARAUJO;MASCULINO;PARDA;20;DESEMPREGADO;NI;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;03:27;AREIA PRETA;R VEREADOR JOAO SOARES DE ARAUJO Nº 02;MASCULINO;NEGRA;40;DESOCUPADO(A);NI;ARMA DE FOGO;ADULTO;MADRUGADA
LESAO CORPORAL SEGUIDA DE MORTE;17:04;BOM PASTOR;R NOVA JERUSALEM;MASCULINO;NEGRA;37;PINTOR;ENSINO FUNDAMENTAL COMPLETO;ARMA BRANCA;ADULTO;VESPERTINO
HOMICIDIO;13:59;BOM PASTOR;AV BOM PASTOR;MASCULINO;PARDA;16;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADOLESCENTE;VESPERTINO
HOMICIDIO;13:38;BOM PASTOR;AV BOM PASTOR;FEMININO;BRANCA;34;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;19:54;BOM PASTOR;POR TRAS DO CEMITERIO ;MASCULINO;PARDA;30;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;13:05;BOM PASTOR;R BERNARDO GAMA;MASCULINO;BRANCA;24;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;12:29;BOM PASTOR;R BIANOR MEDEIROS ;MASCULINO;BRANCA;23;AGRICULTOR(A);ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;14:51;BOM PASTOR;R HENRIQUE DIAS;MASCULINO;PARDA;17;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADOLESCENTE;VESPERTINO
HOMICIDIO;20:33;BOM PASTOR;R MANOEL MAXIMO ;MASCULINO;PARDA;27;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;00:51;BOM PASTOR;R PERCIVAL CALDAS;MASCULINO;BRANCA;37;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;14:51;BOM PASTOR;TV LIMA E SILVA Nº 2;MASCULINO;PARDA;58;AUXILIAR DE ALMOXARIFADO DE OBRAS;ENSINO MEDIO COMPLETO;ARMA BRANCA;ADULTO;VESPERTINO
HOMICIDIO;NI;BOM PASTOR;R NAPOLEAO LAUREANO - EM FRENTE AO COMERCIO DA VITIMA;MASCULINO;NEGRA;36;COMERCIANTE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADULTO;NI
LATROCINIO;14:25;BOM PASTOR;R RIO NORTE;MASCULINO;BRANCA;47;VIGILANTE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;02:30;BOM PASTOR;AV BOM PASTOR;MASCULINO;BRANCA;44;NI;NI;ARMA DE FOGO;ADULTO;MADRUGADA
HOMICIDIO;13:38;BOM PASTOR;AV CAP MOR GOUVEIA;MASCULINO;PARDA;17;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;ADOLESCENTE;VESPERTINO
HOMICIDIO;22:55;BOM PASTOR;AV MIGUEL CASTRO;MASCULINO;BRANCA;48;NI;NI;ARMA DE FOGO;ADULTO;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;21:39;BOM PASTOR;BR 226 KM,06 ;MASCULINO;PARDA;19;DESEMPREGADO;NI;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;20:15;BOM PASTOR;NI;MASCULINO;PARDA;67;NI;NI;ARMA DE FOGO;IDOSO;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;02:30;BOM PASTOR;R BIONOR MEDEIROS ;MASCULINO;PARDA;18;DESOCUPADO(A);NI;ARMA DE FOGO;ADULTO;MADRUGADA
HOMICIDIO;13:38;BOM PASTOR;R CEL COELHO;MASCULINO;PARDA;18;DESOCUPADO(A);NI;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;20:17;BOM PASTOR;R HENRIQUE DIAS Nº 61;MASCULINO;PARDA;17;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;ADOLESCENTE;NOTURNO
HOMICIDIO;11:44;BOM PASTOR;R MANOEL MIRANDA Nº 2829;MASCULINO;BRANCA;33;DESEMPREGADO;NI;ARMA DE FOGO;ADULTO;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;20:14;BOM PASTOR;R MARCIA MAIA ;MASCULINO;PARDA;18;DESEMPREGADO;NI;ARMA DE FOGO;ADULTO;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;15:15;CANDELÁRIA;AV MARECHAL RONDON;MASCULINO;PARDA;31;NI;NI;OBJETO CONTUNDENTE;ADULTO;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;23:09;CAPIM MACIO;AV ENG ROBERTO FREIRE;MASCULINO;PARDA;28;DESEMPREGADO;NI;CARBONIZACAO;ADULTO;NOTURNO
HOMICIDIO;21:39;CIDADE ALTA;R QUINTINO BOCAIUVA COM A R 4 MARCOS;MASCULINO;BRANCA;21;SOLDADOR;ENSINO FUNDAMENTAL COMPLETO;ARMA BRANCA;ADULTO;NOTURNO
HOMICIDIO;NI;CIDADE ALTA;R PORTO SEGURO Nº 706;MASCULINO;NEGRA;48;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NI
HOMICIDIO;20:48;CIDADE ALTA;PACO DA PATRIA;MASCULINO;NEGRA;22;DESEMPREGADO;NI;ARMA BRANCA;ADULTO;NOTURNO
HOMICIDIO;19:54;CIDADE ALTA;PRACA PADRE JOAO MARIA;MASCULINO;PARDA;24;DESOCUPADO(A);NI;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;14:51;CIDADE ALTA;R PADRE JOAO MANOEL;MASCULINO;PARDA;19;NI;NI;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;14:51;CIDADE ALTA;R PROJETADA PACO DA PATRIA;MASCULINO;NEGRA;29;DESEMPREGADO;NI;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;11:44;CIDADE ALTA;AV PRINCESA ISABEL;MASCULINO;BRANCA;33;NI;NI;CARBONIZACAO;ADULTO;MATUTINO
LATROCINIO;14:25;CIDADE DA ESPERANÇA;AV CEL ESTEVAM;FEMININO;BRANCA;51;DO LAR;ENSINO FUNDAMENTAL COMPLETO;ARMA BRANCA;ADULTO;VESPERTINO
LATROCINIO;21:39;CIDADE DA ESPERANÇA;R BELO MONTE;MASCULINO;PARDA;32;PEDREIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA BRANCA;ADULTO;NOTURNO
HOMICIDIO;21:39;CIDADE DA ESPERANÇA;AV CAP MOR GOUVEIA;MASCULINO;NEGRA;44;PINTOR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;21:35;CIDADE DA ESPERANÇA;AV CAP MOR GOUVEIA;MASCULINO;PARDA;25;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;15:15;CIDADE DA ESPERANÇA;AV CAP MOR GOUVEIA;MASCULINO;NEGRA;31;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;20:43;CIDADE DA ESPERANÇA;AV CAP MOR GOUVEIA;MASCULINO;PARDA;27;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;10:07;CIDADE DA ESPERANÇA;TVCATETINHO , GALPAO GESSO E SERVICOS;MASCULINO;NEGRA;26;GESSEIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;18:41;CIDADE DA ESPERANÇA;VIA PUBLICA;MASCULINO;NEGRA;43;FLANELINHA;ENSINO FUNDAMENTAL COMPLETO;ESPANCAMENTO;ADULTO;NOTURNO
HOMICIDIO;21:38;CIDADE DA ESPERANÇA;AV CAP MOR GOUVEIA;MASCULINO;NEGRA;70;GARCOM;ENSINO MEDIO COMPLETO;ARMA DE FOGO;IDOSO;NOTURNO
HOMICIDIO;21:39;CIDADE DA ESPERANÇA;R TIRADENTES Nº 455;MASCULINO;PARDA;17;MENOR SEM OCUPACAO;NI;ARMA BRANCA;ADOLESCENTE;NOTURNO
HOMICIDIO;14:51;CIDADE DA ESPERANÇA;AV CAP MOR GOUVEIA;MASCULINO;PARDA;27;DESEMPREGADO;NI;ARMA DE FOGO;ADULTO;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;NI;CIDADE DA ESPERANÇA;FAVELA DO DETRAN;MASCULINO;NEGRA;15;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;ADOLESCENTE;NI
HOMICIDIO;14:51;CIDADE DA ESPERANÇA;R AREIA BRANCA Nº 20;MASCULINO;NEGRA;33;NI;NI;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;22:55;CIDADE DA ESPERANÇA;R NATAL;MASCULINO;NEGRA;38;NI;NI;ARMA DE FOGO;ADULTO;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;20:17;CIDADE DA ESPERANÇA;AV RIO GRANDE DO NORTE;MASCULINO;NEGRA;2;ESTUDANTE A;PRE-ESCOLA;ARMA DE FOGO;CRIANÇA;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;14:51;CIDADE NOVA;AV CENTRAL;MASCULINO;PARDA;23;GESSEIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;20:14;CIDADE NOVA;AV CENTRAL ;MASCULINO;BRANCA;33;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;22:55;CIDADE NOVA;AV DA DEVISAO ;FEMININO;BRANCA;43;EMPREGADO DOMESTICO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;16:45;CIDADE NOVA;R DANTAS BARRETO Nº 520;MASCULINO;PARDA;20;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;22:39;CIDADE NOVA;R JOAO PAULO II Nº 03;MASCULINO;PARDA;19;AUXILIAR DE MARCENEIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;21:39;CIDADE NOVA;R PINHEIRO, PROXIMO A PRACINHA DE CIDADE NOVA;MASCULINO;PARDA;19;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;21:39;CIDADE NOVA;TV PINHEIRO Nº 191;MASCULINO;PARDA;24;FLANELINHA;ENSINO FUNDAMENTAL COMPLETO;ASFIXIA MECANICA PROVOCADA;ADULTO;NOTURNO
HOMICIDIO;00:45;CIDADE NOVA;ENCONTRADA NA ENTRADA DO PARQUE DA CIDADE;FEMININO;NEGRA;47;AUTONOMO(A);ENSINO FUNDAMENTAL COMPLETO;ESPANCAMENTO;ADULTO;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;21:39;CIDADE NOVA;COMUNIDADE ESPERANCA - EM FRENTE AOS KITNETS;MASCULINO;PARDA;20;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;21:39;CIDADE NOVA;ENCONTRADO NA R DANTAS BARRETO ;MASCULINO;PARDA;20;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;23:42;CIDADE NOVA;ENTRE A AV CENTRAL E PADRE CICERO - BAR DO GERALDO;MASCULINO;PARDA;67;VIGILANTE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;IDOSO;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;18:13;CIDADE NOVA;R CABUGI , PROX. PADARIA SUELEN E MERCADINHO POPULAR;MASCULINO;NEGRA;43;VIGILANTE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADULTO;VESPERTINO
LATROCINIO;13:38;CIDADE NOVA;R CAPITAO MOR GOUVEIA ;MASCULINO;PARDA;15;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADOLESCENTE;VESPERTINO
HOMICIDIO;03:27;CIDADE NOVA;R DANTAS BARRETO Nº 520;MASCULINO;PARDA;13;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADOLESCENTE;MADRUGADA
HOMICIDIO;03:27;CIDADE NOVA;R JOAO PAULO II Nº 03;FEMININO;PARDA;43;CHEFE DE COZINHA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADULTO;MADRUGADA
LESAO CORPORAL SEGUIDA DE MORTE;13:38;CIDADE NOVA;R JOAO PAULO II Nº 03;MASCULINO;PARDA;16;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADOLESCENTE;VESPERTINO
HOMICIDIO;NI;CIDADE NOVA;ENTRE A AV CENTRAL E PADRE CICERO - BAR DO GERALDO;MASCULINO;PARDA;20;NI;NI;ARMA DE FOGO;ADULTO;NI
HOMICIDIO;05:30;CIDADE NOVA;NI;MASCULINO;PARDA;21;NI;NI;ARMA DE FOGO;ADULTO;MADRUGADA
HOMICIDIO;14:51;CIDADE NOVA;R DAS MARGARIDAS;MASCULINO;NEGRA;27;DESEMPREGADO;NI;ARMA DE FOGO;ADULTO;VESPERTINO
LATROCINIO;21:39;CIDADE NOVA;R PASTOR JOSE FELINTO;MASCULINO;PARDA;26;DESEMPREGADO;NI;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;19:18;CIDADE NOVA;R PINHEIRO;MASCULINO;PARDA;29;NI;NI;ARMA DE FOGO;ADULTO;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;00:11;CIDADE NOVA;R CORTEZ PEREIRA Nº 733;MASCULINO;BRANCA;75;APOSENTADO(A);NI;ESPANCAMENTO;IDOSO;NOTURNO
HOMICIDIO;19:29;DIX-SEPT ROSADO;ENTRE TV SAO VICENTE COM A TV SANTA FE ;FEMININO;NEGRA;24;DO LAR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;20:14;DIX-SEPT ROSADO;R DOS CAICOS Nº 1936;MASCULINO;PARDA;33;PEDREIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;00:11;DIX-SEPT ROSADO;R DOS CAICOS Nº 1948;MASCULINO;PARDA;30;AUXILIAR DE CAPOTAGEM;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;11:44;DIX-SEPT ROSADO;R FERNANDO GUILHERME;MASCULINO;PARDA;28;ASG;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;MATUTINO
HOMICIDIO;14:51;DIX-SEPT ROSADO;R SEVERINO SOARES;MASCULINO;PARDA;32;PEDREIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;21:39;DIX-SEPT ROSADO;AV AMINTAS BARROS;MASCULINO;BRANCA;28;COMERCIANTE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;14:51;DIX-SEPT ROSADO;HOSPITAL SANTA CATARINA;MASCULINO;NEGRA;19;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;00:50;DIX-SEPT ROSADO;TV SAO FRANCISCO Nº 17;MASCULINO;NEGRA;20;MECANICO(A);ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;10:07;DIX-SEPT ROSADO;R PASTOR NELSO BEZERRIL Nº 1980;MASCULINO;PARDA;31;NI;NI;ARMA BRANCA;ADULTO;MATUTINO
LATROCINIO;00:11;DIX-SEPT ROSADO;AV 09;MASCULINO;NEGRA;25;NI;NI;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;23:09;DIX-SEPT ROSADO;AV AMINTAS BARROS;MASCULINO;NEGRA;28;NI;NI;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;NI;DIX-SEPT ROSADO;AV AMINTAS BARROS;MASCULINO;NEGRA;46;NI;NI;ARMA DE FOGO;ADULTO;NI
LESAO CORPORAL SEGUIDA DE MORTE;21:39;DIX-SEPT ROSADO;HOSPITAL SANTA CATARINA;MASCULINO;NEGRA;20;NI;NI;ARMA DE FOGO;ADULTO;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;15:15;DIX-SEPT ROSADO;HOSPITAL SANTA CATARINA;MASCULINO;NEGRA;23;NI;NI;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;10:20;DIX-SEPT ROSADO;NI;MASCULINO;NEGRA;71;NI;NI;ARMA DE FOGO;IDOSO;MATUTINO
HOMICIDIO;14:25;DIX-SEPT ROSADO;R AMINTAS BARROS NA CALCADA DA RESIDENCIA Nº1829 ;MASCULINO;NEGRA;19;DESEMPREGADO;NI;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;14:51;DIX-SEPT ROSADO;R PROFESSORA JOSEFA BOTELHO;MASCULINO;PARDA;25;DESEMPREGADO;NI;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;03:27;DIX-SEPT ROSADO;TV SEVERINO SOARES ,PROXIMO AO MERCADUNHO CRISTO REI;MASCULINO;PARDA;17;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;ADOLESCENTE;MADRUGADA
HOMICIDIO;15:15;DIX-SEPT ROSADO;AV ANTONIO BASILIO;MASCULINO;NEGRA;55;POLICIAL MILITAR APOSENTADO;SUPERIOR;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;19:25;FELIPE CAMARÃO;R PEIXE AGULHA Nº191 ;MASCULINO;BRANCA;23;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA BRANCA;ADULTO;NOTURNO
HOMICIDIO;13:38;FELIPE CAMARÃO;ANTIGO LEPROSARIO;MASCULINO;NEGRA;17;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADOLESCENTE;VESPERTINO
HOMICIDIO;14:51;FELIPE CAMARÃO;AV RANIERE MAZILLE;MASCULINO;PARDA;35;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;11:44;FELIPE CAMARÃO;FAVELA DO FIO;MASCULINO;PARDA;20;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;00:11;FELIPE CAMARÃO;R CARLOS ALEXANDRE Nº 7;MASCULINO;PARDA;21;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;21:39;FELIPE CAMARÃO;R FERRO CARDOSO;MASCULINO;PARDA;18;PINTOR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;02:01;FELIPE CAMARÃO;R FRANCISCA CAMPOS Nº 35;MASCULINO;PARDA;17;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADOLESCENTE;MADRUGADA
LESAO CORPORAL SEGUIDA DE MORTE;20:08;FELIPE CAMARÃO;R ITAMAR MACIEL ;MASCULINO;PARDA;37;PEDREIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
LATROCINIO;NI;FELIPE CAMARÃO;R PAI CELESTIAL;MASCULINO;PARDA;17;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADOLESCENTE;NI
LESAO CORPORAL SEGUIDA DE MORTE;18:41;FELIPE CAMARÃO;R PAZ CELESTIAL Nº 937;MASCULINO;PARDA;25;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;20:14;FELIPE CAMARÃO;R PEDRINHO BEZERRA;MASCULINO;PARDA;58;CARROCEIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;14:51;FELIPE CAMARÃO;R PEIXE AGULHA Nº 60;MASCULINO;PARDA;19;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;20:14;FELIPE CAMARÃO;R POTIGUACU Nº 431;MASCULINO;PARDA;29;PINTOR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;03:27;FELIPE CAMARÃO;R SANTA HELENA ;MASCULINO;PARDA;23;ASG;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;MADRUGADA
LATROCINIO;14:51;FELIPE CAMARÃO;R SANTA HELENA ;MASCULINO;PARDA;21;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;19:54;FELIPE CAMARÃO;R SAO SEBASTIAO;MASCULINO;PARDA;29;PEDREIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;00:11;FELIPE CAMARÃO;TV DA FE ;MASCULINO;PARDA;29;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;14:51;FELIPE CAMARÃO;R PEDINHO BEZERRA Nº 157;MASCULINO;PARDA;51;MOTORISTA;ENSINO MEDIO COMPLETO;ARMA BRANCA;ADULTO;VESPERTINO
HOMICIDIO;00:11;FELIPE CAMARÃO;R DO FIO Nº 220;MASCULINO;PARDA;38;SERIGRAFICO;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;22:20;FELIPE CAMARÃO;R DO MEIO;MASCULINO;BRANCA;26;RELOJOEIRO;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;12:29;FELIPE CAMARÃO;R JOAQUIM DE CASTRO;MASCULINO;BRANCA;16;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADOLESCENTE;MATUTINO
HOMICIDIO;21:39;FELIPE CAMARÃO;R MAR E CEU;MASCULINO;BRANCA;22;PORTEIRO;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;13:38;FELIPE CAMARÃO;R OESTE , PROX A LINHA FERREA;MASCULINO;PARDA;55;VIGILANTE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADULTO;VESPERTINO
LATROCINIO;21:35;FELIPE CAMARÃO;R PAI CELESTIAL;MASCULINO;PARDA;27;SEGURANCA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;21:39;FELIPE CAMARÃO;R PASTOR JOSINO GALVAO BAIANO;MASCULINO;BRANCA;22;COMERCIANTE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;14:25;FELIPE CAMARÃO;R SAO BERNARDO Nº 59;FEMININO;PARDA;21;VENDEDOR DE LOJA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADULTO;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;NI;FELIPE CAMARÃO;TV SAO VICENTE Nº 36;MASCULINO;PARDA;30;COMERCIANTE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;ADULTO;NI
HOMICIDIO;22:00;FELIPE CAMARÃO;R JOSE VICENTE ;MASCULINO;PARDA;19;NI;NI;ARMA BRANCA;ADULTO;NOTURNO
HOMICIDIO;20:14;FELIPE CAMARÃO;R SABERE ,CJ PRAIA MAR;MASCULINO;PARDA;37;NI;NI;ARMA BRANCA;ADULTO;NOTURNO
HOMICIDIO;17:04;FELIPE CAMARÃO;AV SANTA CRISTINA;FEMININO;PARDA;28;NI;NI;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;17:04;FELIPE CAMARÃO;NI;MASCULINO;BRANCA;19;NI;NI;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;21:22;FELIPE CAMARÃO;NI;MASCULINO;PARDA;19;NI;NI;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;00:11;FELIPE CAMARÃO;NI;MASCULINO;PARDA;22;NI;NI;ARMA DE FOGO;ADULTO;NOTURNO
HOMICIDIO;18:13;FELIPE CAMARÃO;R CARPA;MASCULINO;PARDA;30;NI;NI;ARMA DE FOGO;ADULTO;VESPERTINO
HOMICIDIO;11:44;FELIPE CAMARÃO;R DA FE ;MASCULINO;PARDA;18;DESEMPREGADO;NI;ARMA DE FOGO;ADULTO;MATUTINO
