BAIRRO DA OCORRENCIA;GENERO;ETNIA;PROFISSAO;ESCOLARIDADE;INSTRUMENTO UTILIZADO;MES;SEMANA;DIA DA SEMANA;FAIXA;TURNO;ZONA
LAGOA AZUL;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;fev;SEM2;sáb;ADU;NOT;Norte
LAGOA AZUL;MASC;PAR;NI_PROF;NI_ESC;NI_INS;nov;SEM4;sáb;ADU;NOT;Norte
LAGOA AZUL;MASC;PAR;VENDEDOR AUTONOMO;EFC;ARMA_F;jul;SEM5;dom;ADU;NOT;Norte
LAGOA AZUL;MASC;PAR;ESTUDANTE C;EMC;ARMA_F;jul;SEM3;dom;ADU;NI_ESC;Norte
LAGOA AZUL;MASC;PAR;VENDEDOR AUTONOMO;EFC;ARMA_F;set;SEM4;dom;ADU;VES;Norte
LAGOA AZUL;MASC;BRA;MOTORISTA;EMC;ARMA_F;ago;SEM2;sex;ADU;NOT;Norte
LAGOA AZUL;MASC;BRA;DESEMPREGADO;NI_ESC;ARMA_B;out;SEM4;ter;ADU;MAD;Norte
LAGOA AZUL;MASC;PAR;SUCATEIRO;EFC;ARMA_F;fev;SEM1;seg;ADU;NOT;Norte
LAGOA AZUL;MASC;BRA;MECANICO ENCANADOR;EMC;ARMA_F;fev;SEM5;dom;ADU;NOT;Norte
LAGOA AZUL;MASC;PAR;BARMEN;EMC;ARMA_F;ago;SEM4;sáb;ADU;NI_ESC;Norte
LAGOA AZUL;MASC;PAR;VIGILANTE;EMC;ARMA_F;jun;SEM1;ter;ADU;NOT;Norte
LAGOA AZUL;MASC;BRA;NI_PROF;NI_ESC;ARMA_B;dez;SEM2;sáb;ADU;MAT;Norte
LAGOA AZUL;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;ago;SEM5;seg;ADU;NOT;Norte
LAGOA AZUL;MASC;PAR;VENDEDOR AUTONOMO;EFC;ARMA_F;fev;SEM3;dom;ADU;NOT;Norte
LAGOA AZUL;MASC;BRA;NI_PROF;NI_ESC;ARMA_F;nov;SEM5;ter;ADU;NOT;Norte
LAGOA AZUL;MASC;PAR;TAXISTA;EMC;ARMA_F;nov;SEM4;sáb;ADU;NOT;Norte
LAGOA AZUL;MASC;BRA;CHAVEIRO;EMC;ARMA_F;jul;SEM4;sáb;ADU;VES;Norte
LAGOA AZUL;MASC;PAR;PEDREIRO;EFC;ARMA_F;jun;SEM3;qua;ADU;VES;Norte
LAGOA AZUL;MASC;PAR;PINTOR;EFC;ARMA_F;jul;SEM3;ter;ADU;NOT;Norte
LAGOA AZUL;MASC;PAR;MARCENEIRO;EMC;ARMA_F;dez;SEM5;sex;ADU;VES;Norte
LAGOA AZUL;MASC;BRA;NI_PROF;NI_ESC;ESPANC;nov;SEM1;qui;ADU;VES;Norte
LAGOA AZUL;MASC;PAR;NI_PROF;NI_ESC;ARMA_B;mai;SEM2;ter;ADU;NOT;Norte
LAGOA AZUL;MASC;PAR;EMPRESARIO(A);SUP;ARMA_F;jun;SEM4;sex;IDO;NOT;Norte
LAGOA AZUL;MASC;PAR;APOSENTADO(A);NI_ESC;ARMA_F;ago;SEM6;sex;IDO;VES;Norte
LAGOA AZUL;MASC;BRA;AGRICULTOR(A);EFC;ARMA_B;jun;SEM6;sex;IDO;NI_ESC;Norte
LAGOA NOVA;MASC;NEG;PEDREIRO;EFC;ARMA_F;jun;SEM5;ter;ADU;NOT;Sul
MÃE LUÍZA;MASC;PAR;ESTUDANTE C;EMC;ARMA_F;mar;SEM4;sáb;ADO;NOT;Leste
MÃE LUÍZA;MASC;BRA;DESEMPREGADO;NI_ESC;ARMA_F;abr;SEM4;sáb;ADU;VES;Leste
MÃE LUÍZA;MASC;PAR;DESOCUPADO(A);NI_ESC;ARMA_F;out;SEM1;dom;ADU;NOT;Leste
MÃE LUÍZA;MASC;BRA;SERVENTE DE OBRAS;EFC;ARMA_F;dez;SEM5;ter;ADU;MAT;Leste
MÃE LUÍZA;MASC;PAR;ESTUDANTE C;EMC;ARMA_F;dez;SEM4;dom;ADU;NI_ESC;Leste
MÃE LUÍZA;MASC;BRA;DESOCUPADO(A);NI_ESC;ARMA_F;ago;SEM2;dom;ADU;VES;Leste
MÃE LUÍZA;MASC;BRA;ESTUDANTE C;EMC;ARMA_F;out;SEM4;qui;ADU;NI_ESC;Leste
MÃE LUÍZA;MASC;PAR;ESTUDANTE C;EMC;ARMA_F;nov;SEM1;qui;ADU;NOT;Leste
MÃE LUÍZA;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;out;SEM2;dom;ADU;MAD;Leste
MÃE LUÍZA;MASC;BRA;NI_PROF;NI_ESC;ARMA_F;ago;SEM2;qui;ADU;NI_ESC;Leste
MÃE LUÍZA;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;out;SEM2;qua;ADU;NOT;Leste
MÃE LUÍZA;MASC;PAR;DESEMPREGADO;NI_ESC;ARMA_F;jan;SEM3;qui;ADU;NOT;Leste
MÃE LUÍZA;MASC;PAR;PEDREIRO;EFC;ARMA_F;mai;SEM3;dom;ADU;VES;Leste
MÃE LUÍZA;MASC;PAR;VENDEDOR AUTONOMO;EFC;ARMA_F;fev;SEM3;qui;ADU;VES;Leste
MÃE LUÍZA;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;dez;SEM3;qua;ADU;NOT;Leste
MÃE LUÍZA;MASC;BRA;FLANELINHA;EFC;ARMA_F;ago;SEM2;qui;ADU;NOT;Leste
MÃE LUÍZA;MASC;PAR;ASG;EFC;ARMA_F;fev;SEM4;dom;ADU;NOT;Leste
MÃE LUÍZA;MASC;PAR;ASG;EFC;ARMA_F;mar;SEM2;qui;ADU;MAT;Leste
MÃE LUÍZA;MASC;PAR;SERVENTE DE OBRAS;EFC;ARMA_B;out;SEM2;sáb;ADU;NOT;Leste
MÃE LUÍZA;MASC;PAR;ENCARREGADO;EFC;ARMA_F;dez;SEM1;ter;ADU;VES;Leste
MÃE LUÍZA;MASC;PAR;INSTALADOR;EMC;ARMA_F;nov;SEM5;sex;ADU;NOT;Leste
NEÓPOLIS;MASC;NEG;ESTUDANTE B;EFC;ARMA_F;nov;SEM3;sex;ADO;NOT;Sul
NEÓPOLIS;MASC;PAR;AUTONOMO(A);EFC;ARMA_F;nov;SEM1;ter;ADU;VES;Sul
NI_BAIRRO;FEM;NEG;MENOR DEPENDENTE;NI_ESC;NI_INS;mai;SEM1;sex;CRI;MAT;NI_ZONA
NI_BAIRRO;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;jun;SEM5;sáb;ADU;NOT;NI_ZONA
NI_BAIRRO;MASC;BRA;NI_PROF;NI_ESC;NI_INS;abr;SEM5;qui;ADU;NOT;NI_ZONA
NI_BAIRRO;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;mai;SEM3;dom;ADU;VES;NI_ZONA
NI_BAIRRO;MASC;BRA;NI_PROF;NI_ESC;ARMA_B;ago;SEM4;qui;ADU;MAT;NI_ZONA
NI_BAIRRO;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;jul;SEM2;ter;ADU;NOT;NI_ZONA
NI_BAIRRO;MASC;NEG;NI_PROF;NI_ESC;ARMA_B;jun;SEM4;sáb;ADU;NOT;NI_ZONA
NORDESTE;MASC;BRA;MENOR SEM OCUPACAO;NI_ESC;ARMA_F;ago;SEM3;seg;ADO;VES;Oeste
NORDESTE;MASC;PAR;ESTUDANTE B;EFC;ARMA_F;jul;SEM5;ter;ADO;NI_ESC;Oeste
NORDESTE;MASC;PAR;DESEMPREGADO;NI_ESC;ARMA_F;fev;SEM5;ter;ADU;VES;Oeste
NORDESTE;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;fev;SEM1;sáb;ADU;VES;Oeste
NORDESTE;FEM;PAR;DO LAR;EFC;ARMA_F;jun;SEM4;qua;ADU;NOT;Oeste
NORDESTE;MASC;NEG;PINTOR;EFC;ARMA_F;out;SEM2;qua;ADU;VES;Oeste
NOSSA SENHORA DE NAZARÉ;MASC;PAR;VENDEDOR DE LOJA;EMC;ARMA_F;jun;SEM5;seg;ADU;NOT;Oeste
NOSSA SENHORA DE NAZARÉ;MASC;PAR;SERVENTE DE OBRAS;EFC;ARMA_F;jul;SEM2;sáb;ADU;NOT;Oeste
NOSSA SENHORA DE NAZARÉ;MASC;PAR;ASG;EFC;ARMA_B;mai;SEM4;qua;ADU;VES;Oeste
NOSSA SENHORA DE NAZARÉ;MASC;PAR;SERVENTE DE OBRAS;EFC;ARMA_F;mar;SEM4;sex;ADU;NI_ESC;Oeste
NOSSA SENHORA DE NAZARÉ;MASC;PAR;ADVOGADO(A);SUP;ARMA_F;mai;SEM2;qui;ADU;NOT;Oeste
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;MENOR SEM OCUPACAO;NI_ESC;ARMA_F;dez;SEM4;sáb;ADO;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;MENOR SEM OCUPACAO;NI_ESC;ARMA_F;dez;SEM5;sáb;ADO;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;ESTUDANTE C;EMC;ARMA_F;jun;SEM1;dom;ADO;MAT;Norte
NOSSA SRA DA APRESENTAÇÃO;FEM;NEG;ESTUDANTE C;EMC;ARMA_B;jul;SEM5;sáb;ADO;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;BRA;ESTUDANTE C;EMC;ARMA_F;ago;SEM4;qui;ADO;NI_ESC;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;ESTUDANTE C;EMC;ARMA_F;set;SEM4;dom;ADO;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;MENOR SEM OCUPACAO;NI_ESC;ARMA_F;nov;SEM2;sáb;ADO;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;MENOR SEM OCUPACAO;NI_ESC;ARMA_F;ago;SEM4;dom;ADO;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;MENOR SEM OCUPACAO;NI_ESC;ARMA_F;out;SEM3;dom;ADO;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;BRA;MENOR SEM OCUPACAO;NI_ESC;ARMA_F;jul;SEM4;dom;ADO;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;MENOR SEM OCUPACAO;NI_ESC;ARMA_F;jan;SEM3;dom;ADO;MAD;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;MENOR SEM OCUPACAO;NI_ESC;ARMA_F;nov;SEM4;qui;ADO;MAD;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;DESEMPREGADO;NI_ESC;ARMA_F;set;SEM2;seg;ADU;MAD;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;DESOCUPADO(A);NI_ESC;ARMA_F;set;SEM3;ter;ADU;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;DESOCUPADO(A);NI_ESC;ARMA_F;nov;SEM5;seg;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;DESOCUPADO(A);NI_ESC;ARMA_F;dez;SEM2;sáb;ADU;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;DESOCUPADO(A);NI_ESC;ARMA_F;dez;SEM5;ter;ADU;MAT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;AUXILIAR DE MARCENEIRO;EFC;ARMA_F;out;SEM5;ter;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;ESTUDANTE C;EMC;ARMA_F;jun;SEM4;seg;ADU;MAD;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;DESEMPREGADO;NI_ESC;ARMA_F;set;SEM3;dom;ADU;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;ASG;EFC;ARMA_F;set;SEM2;dom;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;SERVENTE DE OBRAS;EFC;ARMA_F;ago;SEM5;dom;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;COPEIRO;EMC;ARMA_F;nov;SEM4;qui;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;ESTUDANTE C;EMC;ARMA_F;fev;SEM5;sex;ADU;NI_ESC;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;COZINHEIRO(A);EMC;ARMA_F;set;SEM2;sex;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;out;SEM2;sex;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;nov;SEM3;qui;ADU;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;mar;SEM3;seg;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;ABATEDOR(A);EFC;ARMA_F;mai;SEM4;dom;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;mai;SEM2;qui;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;mai;SEM4;qui;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;AMBULANTE;EFC;ARMA_F;nov;SEM5;sáb;ADU;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;VENDEDOR DE LOJA;EMC;ARMA_F;jun;SEM2;qua;ADU;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;out;SEM2;seg;ADU;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;FEIRANTE;NI_ESC;ARMA_F;out;SEM3;qua;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;DESOCUPADO(A);NI_ESC;ARMA_F;dez;SEM3;sex;ADU;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;PEDREIRO;EFC;ARMA_F;nov;SEM2;sex;ADU;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;PINTOR;EFC;ARMA_F;out;SEM3;sex;ADU;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;DESOCUPADO(A);NI_ESC;ARMA_F;abr;SEM5;qua;ADU;NI_ESC;Norte
NOSSA SRA DA APRESENTAÇÃO;FEM;NEG;DESEMPREGADO;NI_ESC;ARMA_F;set;SEM3;ter;ADU;NI_ESC;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;DESOCUPADO(A);NI_ESC;ARMA_F;dez;SEM3;ter;ADU;MAT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;abr;SEM5;qua;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;BISCATEIRO;EFC;ARMA_F;dez;SEM3;qui;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;GARCOM;EMC;ARMA_F;mar;SEM5;sáb;ADU;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;dez;SEM4;qui;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;TECNICO EM COMUNICACAO;EMC;ARMA_F;jul;SEM1;dom;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;BRA;EMBALADOR;EMC;ARMA_F;jan;SEM2;sáb;ADU;MAD;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;DESEMPREGADO;NI_ESC;ARMA_F;out;SEM1;dom;ADU;NI_ESC;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;PINTOR;EFC;ARMA_F;jun;SEM2;seg;ADU;MAT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;JARDINEIRO;EFC;ARMA_F;jan;SEM4;sex;ADU;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;SERVENTE DE OBRAS;EFC;ARMA_F;mar;SEM2;sáb;ADU;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;SERVENTE DE OBRAS;EFC;ARMA_F;jul;SEM3;dom;ADU;MAD;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;MOTOBOY;EMC;ARMA_F;dez;SEM3;dom;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;ALMOXARIFE DE OBRAS;EMC;ARMA_F;jan;SEM3;sex;ADU;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;MOTOBOY;EMC;ARMA_F;jul;SEM4;ter;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;fev;SEM3;qui;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;BRA;DESEMPREGADO;NI_ESC;ARMA_F;jun;SEM1;seg;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;DESEMPREGADO;NI_ESC;ARMA_F;jul;SEM3;seg;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;DESOCUPADO(A);NI_ESC;ARMA_F;jul;SEM5;ter;ADU;MAT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;SERVENTE DE OBRAS;EFC;ARMA_F;nov;SEM3;qua;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;jun;SEM1;ter;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;BRA;NI_PROF;NI_ESC;ARMA_F;abr;SEM4;qua;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;fev;SEM4;qui;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;VIGILANTE;EMC;ARMA_B;mai;SEM2;qui;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;MECANICO(A);EMC;ARMA_F;jun;SEM5;dom;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;DESEMPREGADO;NI_ESC;ARMA_F;nov;SEM3;dom;ADU;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;fev;SEM3;qui;ADU;MAT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;fev;SEM3;sáb;ADU;NI_ESC;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;VENDEDOR AUTONOMO;EFC;ARMA_F;jul;SEM2;sex;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;VENDEDOR DE LOJA;EMC;ARMA_F;nov;SEM2;sáb;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;fev;SEM3;sáb;ADU;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;FEM;PAR;VENDEDOR AUTONOMO;EFC;ARMA_F;mai;SEM1;ter;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;GERENTE;SUP;ARMA_F;jan;SEM2;dom;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;NI_PROF;NI_ESC;ARMA_B;jun;SEM3;dom;ADU;MAT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;jun;SEM2;qua;ADU;VES;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;mar;SEM2;sex;ADU;MAD;Norte
NOSSA SRA DA APRESENTAÇÃO;FEM;PAR;NI_PROF;NI_ESC;ARMA_F;dez;SEM4;ter;ADU;NOT;Norte
NOSSA SRA DA APRESENTAÇÃO;MASC;NEG;COMERCIANTE;EMC;ARMA_F;fev;SEM5;ter;IDO;VES;Norte
NOVA DESCOBERTA;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;out;SEM5;ter;ADU;NOT;Sul
PAJUÇARA;MASC;NEG;ESTUDANTE C;EMC;ARMA_F;mai;SEM3;seg;ADO;VES;Norte
PAJUÇARA;MASC;PAR;MENOR SEM OCUPACAO;NI_ESC;ARMA_F;jun;SEM2;seg;ADO;NOT;Norte
PAJUÇARA;MASC;NEG;DESOCUPADO(A);NI_ESC;ARMA_F;dez;SEM2;qui;ADU;NOT;Norte
PAJUÇARA;MASC;NEG;MARCENEIRO;EMC;ARMA_F;jun;SEM2;sáb;ADU;NOT;Norte
PAJUÇARA;MASC;PAR;NI_PROF;NI_ESC;ARMA_B;fev;SEM3;qua;ADU;NOT;Norte
PAJUÇARA;MASC;PAR;ASG;EFC;ARMA_F;nov;SEM2;sex;ADU;NI_ESC;Norte
PAJUÇARA;MASC;PAR;MOTOTAXISTA;EMC;ARMA_F;jan;SEM1;qui;ADU;MAT;Norte
PAJUÇARA;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;mar;SEM5;sex;ADU;NOT;Norte
PAJUÇARA;MASC;NEG;DESOCUPADO(A);NI_ESC;ARMA_F;ago;SEM3;sáb;ADU;VES;Norte
PAJUÇARA;MASC;PAR;DESEMPREGADO;NI_ESC;ARMA_F;set;SEM3;seg;ADU;NOT;Norte
PAJUÇARA;MASC;PAR;ARTESAO;SUP;ARMA_F;abr;SEM4;seg;ADU;VES;Norte
PAJUÇARA;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;fev;SEM4;qua;ADU;VES;Norte
PAJUÇARA;MASC;PAR;DESOCUPADO(A);NI_ESC;ARMA_F;jun;SEM3;dom;ADU;NOT;Norte
PAJUÇARA;MASC;NEG;DESEMPREGADO;NI_ESC;ARMA_F;jul;SEM4;qua;ADU;VES;Norte
PAJUÇARA;MASC;PAR;DESEMPREGADO;NI_ESC;ARMA_F;nov;SEM2;sex;ADU;NOT;Norte
PAJUÇARA;MASC;NEG;SERVENTE DE OBRAS;EFC;ARMA_B;jun;SEM4;seg;ADU;NOT;Norte
PAJUÇARA;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;mar;SEM3;dom;ADU;NOT;Norte
PAJUÇARA;MASC;NEG;VENDEDOR DE LOJA;EMC;ARMA_F;out;SEM5;seg;ADU;VES;Norte
PAJUÇARA;MASC;PAR;GARCOM;EMC;ARMA_F;fev;SEM5;ter;ADU;NOT;Norte
PAJUÇARA;MASC;NEG;PINTOR;EFC;ARMA_F;dez;SEM1;seg;ADU;VES;Norte
PAJUÇARA;MASC;PAR;ESTUDANTE D;SUP;ARMA_F;mar;SEM4;sáb;ADU;NOT;Norte
PAJUÇARA;MASC;BRA;PEDREIRO;EFC;ARMA_F;mai;SEM2;qua;ADU;NOT;Norte
PAJUÇARA;FEM;NEG;DO LAR;EFC;ARMA_F;jun;SEM3;qua;ADU;NI_ESC;Norte
PAJUÇARA;MASC;NEG;ESTURQUE;EFC;ARMA_F;jun;SEM2;qua;ADU;NOT;Norte
PAJUÇARA;MASC;NEG;CARPINTEIRO;EFC;ARMA_F;ago;SEM4;ter;ADU;NOT;Norte
PAJUÇARA;MASC;PAR;NI_PROF;NI_ESC;ARMA_B;set;SEM5;seg;ADU;NOT;Norte
PAJUÇARA;MASC;NEG;VENDEDOR AUTONOMO;EFC;ARMA_F;jun;SEM3;qua;ADU;VES;Norte
PAJUÇARA;MASC;BRA;POLICIAL MILITAR;SUP;ARMA_F;jan;SEM4;dom;ADU;MAD;Norte
PAJUÇARA;MASC;NEG;VENDEDOR AUTONOMO;EFC;ARMA_F;mai;SEM3;dom;ADU;NOT;Norte
PAJUÇARA;MASC;NEG;ASG;EFC;ARMA_F;jan;SEM4;qui;ADU;NOT;Norte
PAJUÇARA;MASC;PAR;VENDEDOR AUTONOMO;EFC;ARMA_F;fev;SEM3;qui;IDO;VES;Norte
PETRÓPOLIS;MASC;NEG;PINTOR;EFC;ARMA_B;nov;SEM1;qui;ADU;MAT;Leste
PETRÓPOLIS;MASC;PAR;NI_PROF;NI_ESC;ARMA_B;mar;SEM2;sex;ADU;NI_ESC;Leste
PETRÓPOLIS;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;nov;SEM4;seg;ADU;NOT;Leste
PITIMBU;MASC;NEG;AGRICULTOR(A);EFC;ARMA_F;jan;SEM2;sex;ADO;MAT;Sul
PITIMBU;MASC;NEG;DESOCUPADO(A);NI_ESC;ARMA_F;dez;SEM2;ter;ADU;NOT;Sul
PITIMBU;MASC;PAR;DESEMPREGADO;NI_ESC;ARMA_B;dez;SEM4;sex;ADU;NI_ESC;Sul
PITIMBU;MASC;PAR;NI_PROF;NI_ESC;ARMA_B;abr;SEM5;sex;ADU;VES;Sul
PLANALTO;MASC;PAR;ESTUDANTE C;EMC;ARMA_F;mar;SEM3;qui;ADO;NOT;Oeste
PLANALTO;FEM;NEG;ESTUDANTE C;EMC;ARMA_F;set;SEM5;qua;ADO;VES;Oeste
PLANALTO;MASC;NEG;ESTUDANTE B;EFC;ARMA_B;nov;SEM4;seg;ADO;VES;Oeste
PLANALTO;MASC;PAR;ESTUDANTE B;EFC;ARMA_F;fev;SEM4;sáb;ADO;NOT;Oeste
PLANALTO;MASC;PAR;DESOCUPADO(A);NI_ESC;ARMA_F;jun;SEM5;sáb;ADU;NOT;Oeste
PLANALTO;MASC;NEG;DESEMPREGADO;NI_ESC;ARMA_F;out;SEM3;seg;ADU;NOT;Oeste
PLANALTO;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;jun;SEM3;dom;ADU;MAT;Oeste
PLANALTO;MASC;NEG;DESEMPREGADO;NI_ESC;ARMA_F;set;SEM2;qua;ADU;MAD;Oeste
PLANALTO;MASC;PAR;ASG;EFC;ARMA_F;jun;SEM1;ter;ADU;VES;Oeste
PLANALTO;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;mar;SEM3;qua;ADU;MAD;Oeste
PLANALTO;MASC;NEG;SERVENTE DE OBRAS;EFC;ARMA_F;nov;SEM1;sex;ADU;NOT;Oeste
PLANALTO;MASC;PAR;BORRACHEIRO;EFC;ARMA_F;jan;SEM1;dom;ADU;NI_ESC;Oeste
PLANALTO;MASC;NEG;APOSENTADO(A);NI_ESC;ARMA_B;mai;SEM2;sáb;ADU;MAT;Oeste
PLANALTO;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;nov;SEM2;dom;ADU;NOT;Oeste
PLANALTO;MASC;NEG;VIGILANTE;EMC;ARMA_F;jun;SEM4;sáb;ADU;NOT;Oeste
PLANALTO;MASC;PAR;ESTUDANTE C;EMC;ARMA_F;fev;SEM4;qui;ADU;VES;Oeste
PLANALTO;MASC;PAR;DESEMPREGADO;NI_ESC;ARMA_B;dez;SEM1;dom;ADU;NOT;Oeste
PLANALTO;MASC;NEG;SERVENTE DE OBRAS;EFC;ARMA_F;abr;SEM5;dom;ADU;MAD;Oeste
PLANALTO;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;jun;SEM1;dom;ADU;VES;Oeste
PLANALTO;MASC;PAR;BISCATEIRO;EFC;ARMA_B;dez;SEM1;sáb;ADU;NI_ESC;Oeste
PLANALTO;MASC;PAR;JARDINEIRO;EFC;ARMA_F;abr;SEM4;qui;ADU;NOT;Oeste
